@relation STORM_TESTING_12.arff
@attribute SIZE numeric
@attribute LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_DELETED numeric
@attribute AVG_LOC_DELETED numeric
@attribute CHURN numeric
@attribute MAX_CHURN numeric
@attribute AVG_CHURN numeric
@attribute FIXED_DEFECTS numeric
@attribute NUMBER_OF_COMMITS numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute IS_BUGGY {'True', 'False'}
@data
235,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
75,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
66,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
99,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
160,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
613,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
328,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
101,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
281,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
121,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
154,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
61,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
78,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
102,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
406,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
71,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
76,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
124,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
86,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
25,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
213,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
98,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
201,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
29,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
75,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
44,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
56,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
240,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
285,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
364,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
52,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
52,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
25,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
113,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
116,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
178,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
49,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
26,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
51,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
116,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
26,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
60,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
49,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
289,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
108,21,21,21.0,15,15,21.0,6,6,6.0,0,1,1,False
63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
84,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
26,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
164,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
133,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
108,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
111,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
73,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
449,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
84,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
95,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
118,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
79,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
60,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
56,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
119,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
76,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
87,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
97,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
44,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
107,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
67,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
64,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
71,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
262,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
97,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
119,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
179,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
120,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
178,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
153,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
89,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
109,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
148,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
137,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
133,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
131,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
176,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
70,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
53,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
76,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
71,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
29,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
24,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
300,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
120,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
137,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
95,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
96,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
56,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
350,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
112,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
71,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
93,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
381,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
115,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
98,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
157,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
59,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
57,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
182,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
160,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
24,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
116,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
182,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
67,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
44,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
105,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
81,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
56,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
67,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
89,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
304,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
2574,3,3,3.0,3,3,3.0,0,0,0.0,0,1,1,True
58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
49,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
83,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
82,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
590,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
242,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
351,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
452,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
409,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
276,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
124,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
201,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
248,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
26,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
229,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
311,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
158,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
423,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
24,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
25,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
119,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
153,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
51,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
51,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
244,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
24,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
44,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
222,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
126,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
216,45,45,45.0,18,18,45.0,27,27,27.0,0,1,1,False
65,14,14,14.0,28,28,14.0,14,14,14.0,0,1,1,False
28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
724,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
252,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
348,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
369,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
80,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
125,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
89,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
51,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
52,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
65,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
86,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
116,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
61,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
59,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
216,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
270,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
81,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
74,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
214,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
79,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
118,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
75,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
130,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
81,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
75,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
213,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
26,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
135,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
71,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
209,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
189,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
66,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
188,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
65,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
108,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
46,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
53,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
447,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
386,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
140,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
177,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
357,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
243,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
610,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
249,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
78,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
81,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
64,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
108,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
57,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
76,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
79,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
70,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
83,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
177,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
234,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
92,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
325,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
448,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
612,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
211,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
52,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
87,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
105,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
429,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
61,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
166,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
113,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
286,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
75,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
93,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
52,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
393,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
59,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
129,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
24,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
97,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
566,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
111,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
87,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
90,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
139,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
171,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
76,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
256,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
147,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
626,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
62,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
405,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
1158,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
405,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
607,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
513,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
703,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
1389,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
878,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
767,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
901,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
751,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
851,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
462,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
2193,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
62,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
457,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
405,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
506,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
505,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
1328,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
2935,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
713,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
525,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
498,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
387,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
914,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
921,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
421,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
506,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
800,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
405,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
405,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
635,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
640,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
460,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
521,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
465,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
113,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
405,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
560,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
631,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
405,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
405,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
406,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
457,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
470,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
405,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
804,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
459,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
754,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
555,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
